,milage,accident,clean_title,price,horsepower,price_group,fuel_type_diesel,fuel_type_e85 flex fuel,fuel_type_electric,fuel_type_gasoline,fuel_type_hybrid,fuel_type_hydrogen,fuel_type_plug-in hybrid,transmission_category_automatic,transmission_category_manual
3137,1.951788981598646,True,True,6500.0,-1.1111057091237464,1,False,False,False,True,False,False,False,True,False
3138,-0.9363378654999666,False,True,29000.0,0.8249475032092339,1,False,False,False,True,False,False,False,True,False
3139,-0.5387641608676388,False,True,51999.0,1.1563439990139783,2,False,False,False,True,False,False,False,True,False
3140,-0.5576962420406067,False,True,45000.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
3142,1.8941218623457854,False,True,6500.0,-1.5471537299194627,1,False,False,False,True,False,False,False,True,False
3143,1.8656101480992957,True,True,13000.0,-0.2390096675323138,1,False,True,False,False,False,False,False,True,False
3144,-0.913619368092405,False,True,82950.0,3.8598417279474195,1,False,False,False,True,False,False,False,True,False
3145,-0.4062395926568629,False,True,75000.0,0.6766911761386903,2,False,False,False,False,True,False,False,True,False
3147,0.36997573543482465,True,True,8900.0,-1.180873392451061,1,False,False,False,True,False,False,False,True,False
3148,1.468036443466968,False,True,24950.0,0.32785275950211734,1,False,False,False,True,False,False,False,True,False
3149,-0.6512207230350686,False,True,36500.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
3150,2.4146405021153674,False,True,15000.0,-0.02098565713445568,1,False,False,False,True,False,False,False,True,False
3151,-1.077381870238578,False,True,67800.0,2.089486763516811,2,False,False,True,False,False,False,False,True,False
3152,0.4173059383672446,False,True,18000.0,-0.06459045921402731,2,False,False,False,True,False,False,False,True,False
3153,-0.7659491349432547,False,True,37500.0,-0.28261446961188547,1,False,False,False,False,True,False,False,True,False
3154,0.3747087557280666,False,True,18500.0,-1.0064541841327745,1,False,False,False,True,False,False,False,False,True
3155,0.17109422271279592,True,True,13000.0,-1.0238961049646031,1,False,False,False,True,False,False,False,True,False
3156,0.05765319232437173,False,True,15500.0,-0.08203238004585596,2,False,False,False,True,False,False,False,True,False
3158,3.7777503465690625,True,True,8000.0,-1.4599441257603194,1,False,False,False,True,False,False,False,False,True
3159,1.486968524639936,True,True,4200.0,-1.0238961049646031,0,False,False,False,True,False,False,False,True,False
3160,-1.1067265960566783,False,True,82500.0,1.5051824156505513,1,False,False,False,True,False,False,False,True,False
3161,-1.257236641381774,False,True,40000.0,-0.779709213319002,1,False,False,False,True,False,False,False,True,False
3162,-0.8554978788913933,False,False,89900.0,1.019300335335325,2,False,False,False,True,False,False,False,True,False
3163,-0.9003669112713274,False,True,26500.0,0.8249475032092339,1,False,False,False,True,False,False,False,True,False
3164,-0.9022601193886242,False,True,44990.0,0.9383199886161202,2,False,False,True,False,False,False,False,True,False
3165,0.8716758865184763,False,True,17900.0,0.6330863740591187,2,False,False,False,True,False,False,False,True,False
3167,-1.214639458742596,False,True,54000.0,0.720295978218262,2,False,False,False,True,False,False,False,True,False
3168,-0.4892567686003275,False,True,12000.0,-1.7651777403173208,1,False,False,False,True,False,False,False,True,False
3169,-1.05258084390199,False,True,92500.0,3.07495529051513,2,False,False,True,False,False,False,False,True,False
3170,-0.7659491349432547,False,True,52500.0,2.115649644764554,2,False,False,False,True,False,False,False,True,False
3171,-0.8586974006096249,True,True,29430.0,-1.5561238606329744,1,False,False,False,True,False,False,False,True,False
3172,-0.14119045623531104,False,False,18500.0,-0.5006384800097436,1,False,False,False,True,False,False,False,True,False
3173,-0.39768229196668137,False,True,22888.0,-1.0238961049646031,1,False,False,False,True,False,False,False,False,True
3174,-0.5955604043865428,False,True,26500.0,-0.6314528862484585,2,False,False,False,True,False,False,False,True,False
3175,-1.0291050632475096,False,True,61950.0,1.2435536031731216,1,False,False,False,True,False,False,False,False,True
3176,-0.3305112679649909,True,True,27000.0,-0.6052900050007155,2,False,False,False,True,False,False,False,True,False
3177,-0.9079397437405146,False,True,32250.0,-0.7884301737349163,1,False,False,False,True,False,False,False,True,False
3178,-0.5955604043865428,True,True,31000.0,1.0255295927752635,1,False,False,False,True,False,False,False,False,True
3180,-1.1514063076248828,False,True,51999.0,1.19994880109355,1,False,False,False,True,False,False,False,True,False
3181,0.1399509491832636,True,True,21900.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
3182,0.9379381706238643,True,True,10900.0,-0.2390096675323138,1,False,False,False,True,False,False,False,True,False
3183,-0.30400635432283574,False,False,39900.0,0.5545977303158898,1,False,True,False,False,False,False,False,True,False
3184,-1.1635228395755823,False,True,57999.0,-0.1954048654527422,2,False,False,False,True,False,False,False,True,False
3185,1.1461910635265122,False,True,37999.0,-0.2738935091959711,0,False,False,False,True,False,False,False,False,True
3186,-0.9931341090188706,False,True,39995.0,-0.6052900050007155,2,False,False,False,True,False,False,False,True,False
3187,0.9758023329698002,False,True,29950.0,0.5545977303158898,1,False,False,False,True,False,False,False,True,False
3188,0.37944177602130863,True,True,12999.0,-0.15180006337317056,2,False,False,False,True,False,False,False,True,False
3189,1.5437647681588398,False,True,7999.0,-0.48319655917791493,1,False,False,False,True,False,False,False,True,False
3190,-0.2415304864520414,True,True,20995.0,-0.8494768966463166,2,False,True,False,False,False,False,False,True,False
3191,-0.4066371663614952,False,True,38532.0,-0.11691622170951327,1,False,False,False,True,False,False,False,True,False
3192,-0.2009022402548521,False,True,29000.0,0.15343355118383084,2,False,False,False,True,False,False,False,True,False
3193,0.5043935117628974,True,True,49900.0,1.7493693072961525,2,False,False,True,False,False,False,False,True,False
3194,0.24029097939999391,True,True,22500.0,-0.21284678628457085,1,False,False,False,True,False,False,False,True,False
3195,-1.0582036720103616,True,True,12300.0,-1.180873392451061,1,False,False,False,True,False,False,False,True,False
3196,-1.1351247178161303,False,True,84000.0,3.07495529051513,2,False,False,True,False,False,False,False,True,False
3197,-0.9814908790974952,False,True,78000.0,0.9732038302797774,2,False,False,False,False,True,False,False,True,False
3198,0.8622098459319923,True,True,16000.0,-0.45703367793017197,1,False,False,False,True,False,False,False,False,True
3199,0.12385868018624079,False,True,15000.0,-1.154710511203318,1,False,False,False,True,False,False,False,True,False
3200,0.6009471257450341,False,True,11900.0,-0.430870796682429,2,False,False,False,True,False,False,False,True,False
3201,-0.5799603695000172,False,True,23999.0,-1.2506410757783757,1,False,False,False,True,False,False,False,True,False
3202,2.2450090548055743,True,True,6700.0,-1.3727345216011761,2,False,False,False,True,False,False,False,True,False
3203,-0.17905461858124702,False,True,27700.0,-0.06459045921402731,1,False,False,False,True,False,False,False,True,False
3204,-0.6854877899581407,False,True,42500.0,0.06622394702468758,1,False,False,False,True,False,False,False,True,False
3205,-0.4630358361757668,False,True,46500.0,-0.28261446961188547,1,False,False,False,True,False,False,False,True,False
3206,-0.4971325143682822,False,False,41598.0,-0.11691622170951327,1,False,False,False,True,False,False,False,False,True
3207,-0.8606095408080946,False,True,45000.0,0.022619144945115948,1,False,False,False,True,False,False,False,True,False
3208,-1.0328914794821034,False,True,53000.0,0.5022719678204038,2,False,False,False,True,False,False,False,True,False
3209,-1.0783284742972266,False,False,50000.0,0.720295978218262,1,False,False,False,True,False,False,False,True,False
3210,0.13758443903664258,False,True,21612.0,-1.6318716311026304,2,False,False,False,True,False,False,False,True,False
3211,-0.1200433215651058,False,True,26485.0,-0.8743939264060716,1,False,False,False,True,False,False,False,True,False
3212,1.411240199948064,True,True,4800.0,-1.1634314716192324,2,False,False,False,True,False,False,False,False,True
3213,-0.6902208102513827,False,True,34700.0,-0.02098565713445568,1,False,False,False,True,False,False,False,False,True
3214,1.1718440335158837,True,True,7950.0,-1.8436663840605498,1,False,False,False,True,False,False,False,True,False
3215,2.5850292326720794,True,True,4900.0,-0.06459045921402731,1,False,True,False,False,False,False,False,True,False
3216,0.9114332569817091,False,True,22500.0,0.5458767698999755,2,False,False,False,True,False,False,False,True,False
3217,-1.2475244837400414,False,True,62500.0,-0.28261446961188547,1,False,False,False,False,True,False,False,True,False
3219,-0.7829880079989259,False,True,37899.0,-0.1954048654527422,2,False,False,False,True,False,False,False,True,False
3220,-0.1623943871490352,False,True,21000.0,-0.6052900050007155,2,False,False,False,True,False,False,False,True,False
3221,-0.7848812161162226,False,True,104000.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
3222,2.332096628201227,True,True,5500.0,-1.5471537299194627,1,False,False,False,True,False,False,False,False,True
3224,-1.014792409880746,False,True,54000.0,1.417972811491408,1,False,False,False,True,False,False,False,True,False
3225,2.982602937304407,False,True,13600.0,-1.0064541841327745,2,False,False,False,True,False,False,False,True,False
3226,1.056377270441952,False,True,24995.0,0.5982025323954615,2,False,False,False,True,False,False,False,True,False
3227,-1.0601726084523502,False,True,88900.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
3228,-0.003194516565547382,False,True,20490.0,-0.6663367279121158,2,False,False,False,True,False,False,False,True,False
3229,-0.20107262898540879,True,True,10500.0,-1.6169214132467773,1,False,False,False,True,False,False,False,True,False
3230,-0.4409231653657402,False,True,30000.0,0.2842479574225457,1,False,False,False,True,False,False,False,True,False
3231,-0.14562056322978556,False,False,26900.0,-1.2531327787543511,2,False,False,False,True,False,False,False,True,False
3232,-0.2112391565752926,False,True,29950.0,0.4150623636612606,1,False,False,False,True,False,False,False,True,False
3233,1.8845422292722638,False,True,8000.0,-0.15180006337317056,2,False,False,False,True,False,False,False,False,True
3234,1.0471762789918895,False,True,27499.0,0.37145756158168897,1,False,True,False,False,False,False,False,True,False
3235,-0.1549919434104047,False,True,54995.0,0.5458767698999755,2,False,False,False,True,False,False,False,True,False
3236,0.6539569530293444,True,True,24500.0,0.32785275950211734,1,False,False,False,True,False,False,False,True,False
3237,-0.5022441762849835,True,True,44800.0,1.2465436467442923,1,False,False,False,True,False,False,False,True,False
3239,-0.913619368092405,False,True,69790.0,0.8947151865365486,1,False,False,False,True,False,False,False,True,False
3240,-0.6641702665573788,False,True,128000.0,0.8598313448728913,2,False,False,False,True,False,False,False,True,False
3242,0.7107531965482484,False,True,10000.0,0.5022719678204038,2,False,False,False,True,False,False,False,True,False
3243,1.0449044292511334,False,True,38900.0,1.069134394854835,1,True,False,False,False,False,False,False,True,False
3244,-1.0120661901918384,False,True,34999.0,-0.779709213319002,1,False,False,False,True,False,False,False,False,True
3245,0.6325258371415446,False,True,15397.0,0.5458767698999755,2,False,False,False,True,False,False,False,True,False
3246,0.8243456835860563,True,True,15000.0,0.5022719678204038,2,False,False,False,True,False,False,False,True,False
3247,-0.5482302014541228,True,True,94995.0,0.8947151865365486,2,False,False,False,True,False,False,False,True,False
3248,-0.49616697822846084,False,True,21865.0,-0.29133543002779977,1,False,False,False,True,False,False,False,True,False
3249,0.6085199582142213,False,True,5500.0,-1.3029668382738615,2,False,False,False,True,False,False,False,True,False
3250,2.4714367456342714,True,True,11000.0,-1.4599441257603194,2,False,False,False,True,False,False,False,True,False
3251,-0.8871523186125957,True,False,42599.0,-0.11691622170951327,2,False,False,False,True,False,False,False,True,False
3253,-0.8269672325637305,False,True,30000.0,-1.1198266695396608,2,False,False,False,True,False,False,False,False,True
3254,-0.12869528266115218,True,True,46900.0,0.5022719678204038,1,False,False,False,True,False,False,False,True,False
3255,-0.7848812161162226,False,True,14999.0,-1.285524917442033,2,False,False,False,True,False,False,False,True,False
3256,-0.12225837506234306,False,True,21800.0,-1.1372685903714894,1,False,False,False,True,False,False,False,True,False
3257,-0.259515963566361,False,True,32600.0,-0.1954048654527422,2,False,False,False,True,False,False,False,True,False
3258,-1.017083191702675,False,False,77897.0,0.56481371251739,2,False,False,False,True,False,False,False,True,False
